ID,Item Type,Max Stack,Item Name
10100247,Normal/MateriaItem,99,Touch of Serenity Materia III
10100248,Normal/MateriaItem,99,Touch of Serenity Materia IV
10100249,Normal/MateriaItem,99,Everspike Materia I
10100250,Normal/MateriaItem,99,Everspike Materia II
10100251,Normal/MateriaItem,99,Everspike Materia III
10100252,Normal/MateriaItem,99,Everspike Materia IV
10100253,Normal/MateriaItem,99,Soldier's Step Materia I
10100254,Normal/MateriaItem,99,Soldier's Step Materia II
10100255,Normal/MateriaItem,99,Soldier's Step Materia III
10100256,Normal/MateriaItem,99,Soldier's Step Materia IV
10100257,Normal/MateriaItem,99,Sorcerer's Step Materia I
10100258,Normal/MateriaItem,99,Sorcerer's Step Materia II
10100259,Normal/MateriaItem,99,Sorcerer's Step Materia III
10100260,Normal/MateriaItem,99,Sorcerer's Step Materia IV
10100261,Normal/MateriaItem,99,Sprinter's Step Materia I
10100262,Normal/MateriaItem,99,Sprinter's Step Materia II
10100263,Normal/MateriaItem,99,Sprinter's Step Materia III
10100264,Normal/MateriaItem,99,Sprinter's Step Materia IV
10100265,Normal/MateriaItem,99,Savant's Step Materia I
10100266,Normal/MateriaItem,99,Savant's Step Materia II
10100267,Normal/MateriaItem,99,Savant's Step Materia III
10100268,Normal/MateriaItem,99,Savant's Step Materia IV
10100269,Normal/MateriaItem,99,Healer's Hand Materia I
10100270,Normal/MateriaItem,99,Healer's Hand Materia II
10100271,Normal/MateriaItem,99,Healer's Hand Materia III
10100272,Normal/MateriaItem,99,Healer's Hand Materia IV
10100273,Normal/MateriaItem,99,Breath of Fire Materia I
10100274,Normal/MateriaItem,99,Breath of Fire Materia II
10100275,Normal/MateriaItem,99,Breath of Fire Materia III
10100276,Normal/MateriaItem,99,Breath of Fire Materia IV
10100277,Normal/MateriaItem,99,Breath of Ice Materia I
10100278,Normal/MateriaItem,99,Breath of Ice Materia II
10100279,Normal/MateriaItem,99,Breath of Ice Materia III
10100280,Normal/MateriaItem,99,Breath of Ice Materia IV
10100281,Normal/MateriaItem,99,Breath of Wind Materia I
10100282,Normal/MateriaItem,99,Breath of Wind Materia II
10100283,Normal/MateriaItem,99,Breath of Wind Materia III
10100284,Normal/MateriaItem,99,Breath of Wind Materia IV
10100285,Normal/MateriaItem,99,Breath of Earth Materia I
10100286,Normal/MateriaItem,99,Breath of Earth Materia II
10100287,Normal/MateriaItem,99,Breath of Earth Materia III
10100288,Normal/MateriaItem,99,Breath of Earth Materia IV
10100289,Normal/MateriaItem,99,Breath of Lightning Materia I
10100290,Normal/MateriaItem,99,Breath of Lightning Materia II
10100291,Normal/MateriaItem,99,Breath of Lightning Materia III
10100292,Normal/MateriaItem,99,Breath of Lightning Materia IV
10100293,Normal/MateriaItem,99,Breath of Water Materia I
10100294,Normal/MateriaItem,99,Breath of Water Materia II
10100295,Normal/MateriaItem,99,Breath of Water Materia III
10100296,Normal/MateriaItem,99,Breath of Water Materia IV
10100297,Normal/MateriaItem,99,Bloodbringer Materia I
10100298,Normal/MateriaItem,99,Bloodbringer Materia II
10100299,Normal/MateriaItem,99,Bloodbringer Materia III
10100300,Normal/MateriaItem,99,Bloodbringer Materia IV
10100301,Normal/MateriaItem,99,Manabringer Materia I
10100302,Normal/MateriaItem,99,Manabringer Materia II
10100303,Normal/MateriaItem,99,Manabringer Materia III
10100304,Normal/MateriaItem,99,Manabringer Materia IV
10100305,Normal/MateriaItem,99,Mettlebringer Materia I
10100306,Normal/MateriaItem,99,Mettlebringer Materia II
10100307,Normal/MateriaItem,99,Mettlebringer Materia III
10100308,Normal/MateriaItem,99,Mettlebringer Materia IV
10100309,Normal/MateriaItem,99,Mana Martyr Materia I
10100310,Normal/MateriaItem,99,Mana Martyr Materia II
10100311,Normal/MateriaItem,99,Mana Martyr Materia III
10100312,Normal/MateriaItem,99,Mana Martyr Materia IV
10100313,Normal/MateriaItem,99,Mettle Martyr Materia I
10100314,Normal/MateriaItem,99,Mettle Martyr Materia II
10100315,Normal/MateriaItem,99,Mettle Martyr Materia III
10100316,Normal/MateriaItem,99,Mettle Martyr Materia IV
10100317,Normal/MateriaItem,99,Byregot's Hammer Materia I
10100318,Normal/MateriaItem,99,Byregot's Hammer Materia II
10100319,Normal/MateriaItem,99,Byregot's Hammer Materia III
10100320,Normal/MateriaItem,99,Byregot's Hammer Materia IV
10100321,Normal/MateriaItem,99,Menphina's Whisper Materia I
10100322,Normal/MateriaItem,99,Menphina's Whisper Materia II
10100323,Normal/MateriaItem,99,Menphina's Whisper Materia III
10100324,Normal/MateriaItem,99,Menphina's Whisper Materia IV
10100325,Normal/MateriaItem,99,Sanguinary Might Materia I
10100326,Normal/MateriaItem,99,Sanguinary Might Materia II
10100327,Normal/MateriaItem,99,Sanguinary Might Materia III
10100328,Normal/MateriaItem,99,Sanguinary Might Materia IV
10100329,Normal/MateriaItem,99,Stellar Might Materia I
10100330,Normal/MateriaItem,99,Stellar Might Materia II
10100331,Normal/MateriaItem,99,Stellar Might Materia III
10100332,Normal/MateriaItem,99,Stellar Might Materia IV
10100333,Normal/MateriaItem,99,Sound of Serenity Materia I
10100334,Normal/MateriaItem,99,Sound of Serenity Materia II
10100335,Normal/MateriaItem,99,Sound of Serenity Materia III
10100336,Normal/MateriaItem,99,Sound of Serenity Materia IV
10100337,Normal/MateriaItem,99,Sound of Certainty Materia I
10100338,Normal/MateriaItem,99,Sound of Certainty Materia II
10100339,Normal/MateriaItem,99,Sound of Certainty Materia III
10100340,Normal/MateriaItem,99,Sound of Certainty Materia IV
10100341,Normal/MateriaItem,99,Sound of Suffering Materia I
10100342,Normal/MateriaItem,99,Sound of Suffering Materia II
10100343,Normal/MateriaItem,99,Sound of Suffering Materia III
10100344,Normal/MateriaItem,99,Sound of Suffering Materia IV
10100345,Normal/MateriaItem,99,Swiftwall Materia I
10100346,Normal/MateriaItem,99,Swiftwall Materia II
10100347,Normal/MateriaItem,99,Swiftwall Materia III
10100348,Normal/MateriaItem,99,Swiftwall Materia IV
10100349,Normal/MateriaItem,99,Evenflow Materia I
10100350,Normal/MateriaItem,99,Evenflow Materia II
10100351,Normal/MateriaItem,99,Evenflow Materia III
10100352,Normal/MateriaItem,99,Evenflow Materia IV
10100353,Normal/MateriaItem,99,[en]
10100354,Normal/MateriaItem,99,[en]
10100355,Normal/MateriaItem,99,[en]
10100356,Normal/MateriaItem,99,[en]
10300001,Normal/StandardItem,99,Bronze Spearhead
10300002,Normal/StandardItem,99,Iron Spearhead
10300003,Normal/StandardItem,99,Bone Harpoon Head
10300004,Normal/StandardItem,99,Fang Harpoon Head
10300005,Normal/StandardItem,99,Yarzonshell Harpoon Head
10300006,Normal/StandardItem,99,Tortoiseshell Harpoon Head
10300007,Normal/StandardItem,99,Iron Halberd Head
10300008,Normal/StandardItem,99,Iron Lance Head
10300009,Normal/StandardItem,99,Heavy Iron Lance Head
10300010,Normal/StandardItem,99,Iron Guisarme Head
10300011,Normal/StandardItem,99,Bronze War Axe Head
10300012,Normal/StandardItem,99,Iron War Axe Head
10300013,Normal/StandardItem,99,Storm Axe Head
10300014,Normal/StandardItem,99,Bronze Labrys Head
10300015,Normal/StandardItem,99,Iron Labrys Head
10300016,Normal/StandardItem,99,Iron Bhuj Head
10300017,Normal/StandardItem,99,Bronze Bardiche Head
10300018,Normal/StandardItem,99,Bronze Gladius Blade
10300019,Normal/StandardItem,99,Brass Gladius Blade
10300020,Normal/StandardItem,99,Iron Gladius Blade
10300021,Normal/StandardItem,99,Bronze Spatha Blade
10300022,Normal/StandardItem,99,Iron Spatha Blade
10300023,Normal/StandardItem,99,Iron Shortsword Blade
10300024,Normal/StandardItem,99,Iron Longsword Blade
10300025,Normal/StandardItem,99,Falchion Blade
10300026,Normal/StandardItem,99,Toothed Falchion Blade
10300027,Normal/StandardItem,99,Bronze Dagger Blade
10300028,Normal/StandardItem,99,Brass Dagger Blade
10300029,Normal/StandardItem,99,Iron Dagger Blade
10300030,Normal/StandardItem,99,Leather Knuckle Guards
10300031,Normal/StandardItem,99,Boarskin Himantes Covers
10300032,Normal/StandardItem,99,Dodoskin Cesti Covers
10300033,Normal/StandardItem,99,Peiste Skin Cesti Covers
10300034,Normal/StandardItem,99,Nakki Skin Cesti Covers
10300035,Normal/StandardItem,99,Baghnakh Talons
10300036,Normal/StandardItem,99,Bronze Javelin Head
10300037,Normal/StandardItem,99,Brass Javelin Head
10300038,Normal/StandardItem,99,Iron Javelin Head
10300039,Normal/StandardItem,99,Silver Javelin Head
10300040,Normal/StandardItem,99,Bronze Francisca Head
10300041,Normal/StandardItem,99,Brass Francisca Head
10300042,Normal/StandardItem,99,Iron Francisca Head
10300043,Normal/StandardItem,99,Silver Francisca Head
10300044,Normal/StandardItem,99,Iron Bill Head
10300045,Normal/StandardItem,99,Bloody Lance Head
10300046,Normal/StandardItem,99,Bloody Bardiche Head
10301001,Normal/StandardItem,99,Bronze Cross-pein Hammer Head
10301002,Normal/StandardItem,99,Iron Cross-pein Hammer Head
10301003,Normal/StandardItem,99,Birdsbeak Hammer Head
10301004,Normal/StandardItem,99,Crowsbeak Hammer Head
10301005,Normal/StandardItem,99,Bronze Saw Blade
10301006,Normal/StandardItem,99,Iron Saw Blade
10301007,Normal/StandardItem,99,Bronze Claw Hammer Head
10301008,Normal/StandardItem,99,Iron Claw Hammer Head
10301009,Normal/StandardItem,99,Bronze Doming Hammer Head
10301010,Normal/StandardItem,99,Iron Doming Hammer Head
10301011,Normal/StandardItem,99,Bronze Raising Hammer Head
10301012,Normal/StandardItem,99,Iron Raising Hammer Head
10301013,Normal/StandardItem,99,Bronze Chaser Hammer Head
10301014,Normal/StandardItem,99,Iron Chaser Hammer Head
10301015,Normal/StandardItem,99,Ornamental Bronze Hammer Head
10301016,Normal/StandardItem,99,Ornamental Iron Hammer Head
10301017,Normal/StandardItem,99,Mudstone Wheel
10301018,Normal/StandardItem,99,Ragstone Wheel
10301019,Normal/StandardItem,99,Bronze Culinary Knife Blade
10301020,Normal/StandardItem,99,Iron Culinary Knife Blade
10301021,Normal/StandardItem,99,Bronze Head Knife Blade
10301022,Normal/StandardItem,99,Brass Head Knife Blade
10301023,Normal/StandardItem,99,Iron Head Knife Blade
10301024,Normal/StandardItem,99,Iron Round Knife Blade
10301025,Normal/StandardItem,99,Bronze Pickaxe Head
10301026,Normal/StandardItem,99,Iron Pickaxe Head
10301027,Normal/StandardItem,99,Bronze Sledgehammer Head
10301028,Normal/StandardItem,99,Iron Sledgehammer Head
10301029,Normal/StandardItem,99,Bronze Hatchet Head
10301030,Normal/StandardItem,99,Brass Hatchet Head
10301031,Normal/StandardItem,99,Iron Hatchet Head
10301032,Normal/StandardItem,99,Bronze Scythe Blade
10301033,Normal/StandardItem,99,Iron Scythe Blade
10301034,Normal/StandardItem,99,Bronze Gig Head
10301035,Normal/StandardItem,99,Iron Gig Head
10301036,Normal/StandardItem,99,Steel Saw Blade
10301037,Normal/StandardItem,99,Steel Claw Hammer Head
10301038,Normal/StandardItem,99,Steel Chaser Hammer Head
10301039,Normal/StandardItem,99,Siltstone Wheel
10301040,Normal/StandardItem,99,Steel Round Knife Blade
10301041,Normal/StandardItem,99,Mythril Culinary Knife Blade
10301042,Normal/StandardItem,99,Mythril Sledgehammer Head
10301043,Normal/StandardItem,99,Steel Hatchet Head
10301044,Normal/StandardItem,99,Steel Scythe Blade
10301045,Normal/StandardItem,99,Steel Gig Head
10302001,Normal/StandardItem,99,Maple Spear Shaft
10302002,Normal/StandardItem,99,Ash Spear Shaft
10302003,Normal/StandardItem,99,Elm Spear Shaft
10302004,Normal/StandardItem,99,Oak Spear Shaft
10302005,Normal/StandardItem,99,Cedar Spear Shaft
10302006,Normal/StandardItem,99,Chestnut Spear Shaft
10302007,Normal/StandardItem,99,Walnut Spear Shaft
10302008,Normal/StandardItem,99,Pine Spear Shaft
10302009,Normal/StandardItem,99,Bone Sword Grip
10302010,Normal/StandardItem,99,Horn Sword Grip
10302011,Normal/StandardItem,99,Aldgoat Horn Sword Grip
10302012,Normal/StandardItem,99,Ash Sword Grip
10302013,Normal/StandardItem,99,Elm Sword Grip
10302014,Normal/StandardItem,99,Cedar Sword Grip
10302015,Normal/StandardItem,99,Chestnut Sword Grip
10302016,Normal/StandardItem,99,Pine Sword Grip
10302017,Normal/StandardItem,99,Maple Dagger Grip
10302018,Normal/StandardItem,99,Elm Dagger Grip
10302019,Normal/StandardItem,99,Maple Knife Grip
10302020,Normal/StandardItem,99,Ash Knife Grip
10302021,Normal/StandardItem,99,Maple Axe Haft
10302022,Normal/StandardItem,99,Ash Axe Haft
10302023,Normal/StandardItem,99,Elm Axe Haft
10302024,Normal/StandardItem,99,Cedar Axe Haft
10302025,Normal/StandardItem,99,Aldgoat Horn Bow Grip
10302026,Normal/StandardItem,99,Bronze Himantes Grips
10302027,Normal/StandardItem,99,Brass Himantes Grips
10302028,Normal/StandardItem,99,Iron Himantes Grips
10302029,Normal/StandardItem,99,Elm Baghnakh Grips
10302030,Normal/StandardItem,99,Cedar Javelin Shaft
10302031,Normal/StandardItem,99,Ash Francisca Haft
10302032,Normal/StandardItem,99,Ram Horn Sword Grip
10302101,Normal/StandardItem,99,Ash Hammer Grip
10302102,Normal/StandardItem,99,Maple Hammer Grip
10302103,Normal/StandardItem,99,Walnut Hammer Grip
10302104,Normal/StandardItem,99,Elm Hammer Grip
10302105,Normal/StandardItem,99,Oak Hammer Grip
10302106,Normal/StandardItem,99,Cedar Hammer Grip
10302107,Normal/StandardItem,99,Ash Saw Grip
10302108,Normal/StandardItem,99,Elm Saw Grip
10302109,Normal/StandardItem,99,Maple Head Knife Grip
10302110,Normal/StandardItem,99,Ash Head Knife Grip
10302111,Normal/StandardItem,99,Chestnut Head Knife Grip
10302112,Normal/StandardItem,99,Cedar Skillet Handle
10302113,Normal/StandardItem,99,Pine Skillet Handle
10302114,Normal/StandardItem,99,Maple Pickaxe Shaft
10302115,Normal/StandardItem,99,Ash Pickaxe Shaft
10302116,Normal/StandardItem,99,Elm Pickaxe Shaft
10302117,Normal/StandardItem,99,Maple Sledgehammer Shaft
10302118,Normal/StandardItem,99,Ash Sledgehammer Shaft
10302119,Normal/StandardItem,99,Elm Sledgehammer Shaft
10302120,Normal/StandardItem,99,Maple Hatchet Haft
10302121,Normal/StandardItem,99,Elm Hatchet Haft
10302122,Normal/StandardItem,99,Ash Hatchet Haft
10302123,Normal/StandardItem,99,Pine Hatchet Haft
10302124,Normal/StandardItem,99,Ash Scythe Snead
10302125,Normal/StandardItem,99,Walnut Saw Grip
10302126,Normal/StandardItem,99,Oak Head Knife Grip
10302127,Normal/StandardItem,99,Mahogany Knife Grip
10302128,Normal/StandardItem,99,Pine Sledgehammer Shaft
10302129,Normal/StandardItem,99,Walnut Hatchet Haft
10302130,Normal/StandardItem,99,Pine Dagger Grip
10302131,Normal/StandardItem,99,Ogre Horn Sword Grip
10302132,Normal/StandardItem,99,Buffalo Horn Sword Grip
10302133,Normal/StandardItem,99,Mahogany Spear Shaft
10303001,Normal/StandardItem,99,Bronze Spear Clasp
10303002,Normal/StandardItem,99,Brass Spear Clasp
10303003,Normal/StandardItem,99,Iron Spear Clasp
10303004,Normal/StandardItem,99,Sheep Leather Swordguard
10303005,Normal/StandardItem,99,Sheep Leather Swordguard (Grey)
10303006,Normal/StandardItem,99,Dodo Leather Swordguard
10303007,Normal/StandardItem,99,Leather Swordguard (Red)
10303008,Normal/StandardItem,99,Brass Crossguard
10303009,Normal/StandardItem,99,Iron Crossguard
10303010,Normal/StandardItem,99,Darksilver Crossguard
10303011,Normal/StandardItem,99,Bronze Axe Ferrule
10303012,Normal/StandardItem,99,Iron Axe Ferrule
10303013,Normal/StandardItem,99,Baghnakh Frame
10303014,Normal/StandardItem,99,Feather Clasp
10303015,Normal/StandardItem,99,Steel Spear Clasp
10303101,Normal/StandardItem,99,Bronze Spear Butt
10303102,Normal/StandardItem,99,Brass Spear Butt
10303103,Normal/StandardItem,99,Iron Spear Butt
10303104,Normal/StandardItem,99,Iron Halberd Butt
10303105,Normal/StandardItem,99,Iron Lance Butt
10303106,Normal/StandardItem,99,Bone Harpoon Butt
10303107,Normal/StandardItem,99,Yarzonshell Harpoon Butt
10303108,Normal/StandardItem,99,Tortoiseshell Harpoon Butt
10303109,Normal/StandardItem,99,Bronze Axe Butt
10303110,Normal/StandardItem,99,Iron Axe Butt
10303111,Normal/StandardItem,99,Silver Axe Butt
10303112,Normal/StandardItem,99,Bronze Pommel
10303113,Normal/StandardItem,99,Brass Pommel
10303114,Normal/StandardItem,99,Iron Pommel
10303115,Normal/StandardItem,99,Darksilver Pommel
10303116,Normal/StandardItem,99,Bronze Hammer Butt
10303117,Normal/StandardItem,99,Bronze Sledgehammer Butt
10303118,Normal/StandardItem,99,Iron Sledgehammer Butt
10303119,Normal/StandardItem,99,Mythril Sledgehammer Butt
10303201,Normal/StandardItem,99,Hempen Bowstring
10303202,Normal/StandardItem,99,Linen Bowstring
10303203,Normal/StandardItem,99,Antelope Sinew Bowstring
10303204,Normal/StandardItem,99,Hippocerf Sinew Bowstring
10303205,Normal/StandardItem,99,Raptor Sinew Bowstring
10303206,Normal/StandardItem,99,Iron Bow Nock
10303207,Normal/StandardItem,99,Copper Sheep Bell
10303208,Normal/StandardItem,99,Brass Sheep Bell
10303209,Normal/StandardItem,99,Copper Fish Hook
10303210,Normal/StandardItem,99,Bronze Fish Hook
10303211,Normal/StandardItem,99,Iron Fish Hook
10303212,Normal/StandardItem,99,Silver Fish Hook
10303213,Normal/StandardItem,99,Wolf Fang Fish Hook
10303214,Normal/StandardItem,99,Bone Fish Hook
10303215,Normal/StandardItem,99,Copper Gorge Hook
10303216,Normal/StandardItem,99,Bronze Gorge Hook
10303217,Normal/StandardItem,99,Iron Gorge Hook
10303218,Normal/StandardItem,99,Bronze Reel
10303219,Normal/StandardItem,99,Brass Reel
10303220,Normal/StandardItem,99,Iron Reel
10303221,Normal/StandardItem,99,Flame Receptacle
10303222,Normal/StandardItem,99,Bat Fang Fish Hook
10303223,Normal/StandardItem,99,Jackal Fang Fish Hook
10303301,Normal/StandardItem,1,Broken Goblin Dagger
10303302,Normal/StandardItem,1,Broken Goblin Gladius
10303303,Normal/StandardItem,1,Broken Goblin Longsword
10303304,Normal/StandardItem,1,Broken Goblin Scimitar
10303305,Normal/StandardItem,1,Broken Aeolian Scimitar
10304001,Normal/StandardItem,99,Cock Fletchings
10304002,Normal/StandardItem,99,Crow Fletchings
10304003,Normal/StandardItem,99,Dodo Fletchings
10304004,Normal/StandardItem,99,Cockatrice Fletchings
10304005,Normal/StandardItem,99,Wildfowl Fletchings
10304006,Normal/StandardItem,99,Condor Fletchings
10304007,Normal/StandardItem,99,Vulture Fletchings
10304008,Normal/StandardItem,99,Swan Fletchings
10304009,Normal/StandardItem,99,Eagle Fletchings
10304010,Normal/StandardItem,99,Gnat Fletchings
10304101,Normal/StandardItem,99,Bronze Arrowheads
10304102,Normal/StandardItem,99,Iron Arrowheads
10304103,Normal/StandardItem,99,Bronze Swallowtail Arrowheads
10304104,Normal/StandardItem,99,Iron Swallowtail Arrowheads
10304105,Normal/StandardItem,99,Fang Arrowheads
10304106,Normal/StandardItem,99,Flint Arrowheads
10304107,Normal/StandardItem,99,Shell Arrowheads
10304108,Normal/StandardItem,99,Silver Arrowheads
10304109,Normal/StandardItem,99,Obsidian Arrowheads
10304110,Normal/StandardItem,99,White Coral Arrowheads
10304111,Normal/StandardItem,99,Blue Coral Arrowheads
10304112,Normal/StandardItem,99,Red Coral Arrowheads
10304201,Normal/StandardItem,99,Arrowwood Arrow Shafts
10304202,Normal/StandardItem,99,Ash Arrow Shafts
10304203,Normal/StandardItem,99,Cedar Arrow Shafts
10305001,Normal/StandardItem,99,Sheepskin Shoulder Guards
10305002,Normal/StandardItem,99,Sheepskin Shoulder Guards (Taupe)
